Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000175895.3	PLEKHF2	chr8	+	95133804	95156684	7.664477	24.697716	55.739826
ENSG00000156466.9	GDF6	chr8	-	96142330	96160792	1.566874	0.636988	1.437608
ENSG00000156469.8	MTERF3	chr8	-	96239398	96261610	8.669682	4.643705	10.480293
ENSG00000156467.9	UQCRB	chr8	-	96225920	96235634	45.811188	58.767780	132.631927
ENSG00000156471.12	PTDSS1	chr8	+	96261715	96336995	38.330833	16.131527	36.406948
ENSG00000169439.11	SDC2	chr8	+	96493351	96611780	14.144242	27.061262	61.074066
ENSG00000104324.15	CPQ	chr8	+	96645227	97149654	4.158086	23.289162	52.560886
ENSG00000180543.4	TSPYL5	chr8	-	97273474	97277964	10.936540	4.446082	10.034281
ENSG00000147649.9	MTDH	chr8	+	97644179	97728770	62.458221	27.073595	61.101910
ENSG00000104341.16	LAPTM4B	chr8	+	97775057	97853013	22.529524	17.475815	39.440849
ENSG00000177459.10	ERICH5	chr8	+	98064311	98093610	0.000000	0.000000	0.000000
ENSG00000132541.10	RIDA	chr8	-	98102344	98117241	24.750465	10.223748	23.073792
ENSG00000104356.10	POP1	chr8	+	98117297	98159834	1.392487	1.783727	4.025662
ENSG00000156486.7	KCNS2	chr8	+	98427022	98432848	0.038038	0.016670	0.037621
ENSG00000104361.9	NIPAL2	chr8	-	98189833	98294393	13.910568	5.754956	12.988256
ENSG00000164920.9	OSR2	chr8	+	98944403	98952104	1.401163	0.874950	1.974658
ENSG00000104375.15	STK3	chr8	-	98454631	98942827	7.289370	3.768925	8.506018
ENSG00000132561.13	MATN2	chr8	+	97868840	98036716	3.111367	5.765582	13.012237
ENSG00000156482.10	RPL30	chr8	-	98041721	98046469	851.613159	947.916199	2139.334717
ENSG00000156509.13	FBXO43	chr8	-	100133360	100145452	0.102564	0.041696	0.094103
ENSG00000132554.19	RGS22	chr8	-	99960936	100131268	0.008530	0.020251	0.045704
ENSG00000147669.10	POLR2K	chr8	+	100150584	100154002	43.882671	23.119453	52.177872
ENSG00000104450.12	SPAG1	chr8	+	100157906	100241903	1.420177	1.873977	4.229344
ENSG00000034677.12	RNF19A	chr8	-	100257060	100336204	13.724591	7.921011	17.876787
ENSG00000132549.18	VPS13B	chr8	+	99013266	99877580	5.726520	2.955329	6.669828
ENSG00000164919.10	COX6C	chr8	-	99877866	99894062	172.344330	228.730438	516.217529
ENSG00000174226.8	SNX31	chr8	-	100572882	100663415	0.000000	0.000000	0.000000
ENSG00000186106.11	ANKRD46	chr8	-	100509752	100559784	2.541415	4.032543	9.100974
ENSG00000070756.15	PABPC1	chr8	-	100685816	100722809	322.863861	299.121887	675.082703
ENSG00000120963.11	ZNF706	chr8	-	101177878	101206193	6.937300	11.132272	25.124224
ENSG00000164924.17	YWHAZ	chr8	-	100916525	100953341	134.493256	148.304565	334.705902
ENSG00000083307.10	GRHL2	chr8	+	101492432	101669726	26.302832	11.778641	26.583002
ENSG00000104490.17	NCALD	chr8	-	101686543	102124907	0.118318	2.561254	5.780448
ENSG00000048392.11	RRM2B	chr8	-	102204502	102239118	19.661179	9.053448	20.432564
ENSG00000104517.12	UBR5	chr8	-	102253012	102412841	29.251463	13.242343	29.886404
ENSG00000155090.14	KLF10	chr8	-	102648779	102655902	57.095295	28.227486	63.706097
ENSG00000155096.13	AZIN1	chr8	-	102826357	102872412	66.136856	30.788847	69.486794
ENSG00000164929.16	BAALC	chr8	+	103140710	103230305	0.772719	0.640038	1.444490
ENSG00000155097.11	ATP6V1C1	chr8	+	103021063	103073051	24.746861	12.084205	27.272621
ENSG00000164930.11	FZD6	chr8	+	103298433	103332859	22.335714	11.712416	26.433538
ENSG00000164932.12	CTHRC1	chr8	+	103371515	103382997	30.179007	54.767887	123.604645
ENSG00000164933.11	SLC25A32	chr8	-	103398635	103415104	13.309927	5.410946	12.211865
ENSG00000164934.13	DCAF13	chr8	+	103414714	103443453	19.013426	15.378510	34.707481
ENSG00000164935.6	DCSTAMP	chr8	+	104339796	104356689	0.000000	0.000000	0.000000
ENSG00000176406.22	RIMS2	chr8	+	103500748	104256094	0.003167	0.016207	0.036576
ENSG00000147650.11	LRP12	chr8	-	104489231	104589024	7.498242	3.248668	7.331860
ENSG00000169946.13	ZFPM2	chr8	+	105318692	105804532	0.117583	1.391126	3.139608
ENSG00000147655.10	RSPO2	chr8	-	107899316	108083648	0.002679	0.027965	0.063113
ENSG00000154188.9	ANGPT1	chr8	-	107249482	107498055	2.444422	1.132913	2.556851
ENSG00000164830.18	OXR1	chr8	+	106359476	106752694	0.355676	7.840408	17.694876
ENSG00000174417.2	TRHR	chr8	+	109086621	109119584	0.126341	0.051919	0.117175
ENSG00000104412.7	EMC2	chr8	+	108443601	108486912	32.331425	14.912456	33.655651
ENSG00000104408.9	EIF3E	chr8	-	108201743	108248765	185.610687	185.888672	419.528778
ENSG00000120526.10	NUDCD1	chr8	-	109240919	109334385	7.006671	3.305227	7.459506
ENSG00000120533.12	ENY2	chr8	+	109334324	109345952	27.868168	25.158463	56.779675
ENSG00000147654.14	EBAG9	chr8	+	109539711	109565996	1.639874	5.075101	11.453903
ENSG00000147642.16	SYBU	chr8	-	109573978	109691791	12.487885	36.311749	81.951332
ENSG00000164796.17	CSMD3	chr8	-	112222928	113437099	0.000000	0.000000	0.000000
ENSG00000104447.12	TRPS1	chr8	-	115408496	115809673	6.123164	23.247009	52.465752
ENSG00000205002.3	AARD	chr8	+	116938199	116944487	9.454981	3.843777	8.674950
ENSG00000164758.7	MED30	chr8	+	117520713	117540262	8.253807	3.355458	7.572872
ENSG00000182197.10	EXT1	chr8	-	117794490	118111853	8.594114	3.517040	7.937545
ENSG00000147677.10	EIF3H	chr8	-	116642130	116766925	20.074160	55.939148	126.248039
ENSG00000147679.11	UTP23	chr8	+	116766503	116849463	12.183063	5.866011	13.238894
ENSG00000164754.14	RAD21	chr8	-	116845935	116874866	69.961983	46.611652	105.196991
ENSG00000177570.13	SAMD12	chr8	-	118189459	118621995	4.553634	2.686376	6.062832
ENSG00000184374.2	COLEC10	chr8	+	119067241	119106582	0.161137	0.065508	0.147843
ENSG00000164761.8	TNFRSF11B	chr8	-	118923557	118952200	58.333473	23.714575	53.520992
ENSG00000136999.4	NOV	chr8	+	119416306	119424353	25.937748	10.544592	23.797897
ENSG00000147676.13	MAL2	chr8	+	119165034	119245673	36.232254	86.665794	195.594452
ENSG00000136960.12	ENPP2	chr8	-	119557086	119673453	17.619747	8.712790	19.663736
ENSG00000136982.5	DSCC1	chr8	-	119833976	119856010	2.583837	1.050419	2.370672
ENSG00000064313.11	TAF2	chr8	-	119730775	119832863	10.440432	4.375562	9.875127
ENSG00000155792.9	DEPTOR	chr8	+	119873717	120050913	26.943163	10.975935	24.771389
ENSG00000187955.11	COL14A1	chr8	+	120107378	120372036	4.409495	8.656669	19.537079
ENSG00000172172.7	MRPL13	chr8	-	120395847	120445386	64.331673	29.223551	65.954102
ENSG00000170961.6	HAS2	chr8	-	121612116	121641390	1.248449	0.507538	1.145453
ENSG00000172167.7	MTBP	chr8	+	120445426	120523635	0.448568	0.182358	0.411561
ENSG00000172164.13	SNTB1	chr8	-	120535745	120813273	6.219547	2.986243	6.739597
ENSG00000178764.7	ZHX2	chr8	+	122781394	122974512	17.587997	7.309106	16.495789
ENSG00000147689.16	FAM83A	chr8	+	123179047	123210079	0.887008	0.381796	0.861668
ENSG00000136986.9	DERL1	chr8	-	123013164	123042423	24.400175	29.809475	67.276466
ENSG00000156787.16	TBC1D31	chr8	+	123041968	123152153	1.175065	3.843807	8.675018
ENSG00000189376.11	C8orf76	chr8	-	123219957	123241398	19.384787	7.880586	17.785551
ENSG00000259305.6	ZHX1-C8orf76	chr8	-	123226189	123274284	0.393047	0.232321	0.524322
ENSG00000165156.14	ZHX1	chr8	-	123248451	123275541	9.849316	6.531180	14.740103
ENSG00000156802.12	ATAD2	chr8	-	123319850	123416350	4.108507	1.831122	4.132627
ENSG00000156795.6	WDYHV1	chr8	+	123416725	123442240	9.434953	6.113051	13.796435
ENSG00000175946.8	KLHL38	chr8	-	123645527	123652950	2.673058	1.086691	2.452532
ENSG00000104537.16	ANXA13	chr8	-	123680794	123737407	0.617192	0.275717	0.622260
ENSG00000156804.7	FBXO32	chr8	-	123497889	123541206	101.894196	42.329876	95.533531
ENSG00000176853.15	FAM91A1	chr8	+	123768456	123815452	16.656652	6.952565	15.691117
ENSG00000214814.7	FER1L6	chr8	+	123851987	124120061	0.035366	0.014378	0.032448
ENSG00000164983.7	TMEM65	chr8	-	124306189	124372692	2.188061	0.889522	2.007547
ENSG00000183665.5	TRMT12	chr8	+	124450820	124453026	13.824663	5.620204	12.684135
ENSG00000170881.4	RNF139	chr8	+	124474738	124487914	20.291821	16.264275	36.706547
ENSG00000180938.5	ZNF572	chr8	+	124973298	124979389	1.068243	0.434278	0.980114
ENSG00000104549.11	SQLE	chr8	+	124998497	125022283	15.214957	13.199789	29.790365
ENSG00000147687.18	TATDN1	chr8	-	124488501	124539458	18.227989	14.027549	31.658520
ENSG00000147684.7	NDUFB9	chr8	+	124539103	124568510	102.046379	121.941757	275.208130
ENSG00000170873.18	MTSS1	chr8	-	124550790	124728429	12.914577	8.190273	18.484478
ENSG00000173334.3	TRIB1	chr8	+	125430321	125438405	8.595860	5.005829	11.297565
ENSG00000164961.15	WASHC5	chr8	-	125024260	125091840	34.752399	15.380079	34.711021
ENSG00000156831.7	NSMCE2	chr8	+	125091679	125367120	1.032388	12.014495	27.115295
ENSG00000212993.4	POU5F1B	chr8	+	127414290	127420069	0.163993	0.066669	0.150464
ENSG00000168672.3	FAM84B	chr8	-	126552442	126558393	32.365101	13.157533	29.694996
ENSG00000147697.8	GSDMC	chr8	-	129748196	129786888	0.483051	0.196377	0.443200
ENSG00000136997.17	MYC	chr8	+	127735434	127741434	25.507519	19.426369	43.843018
ENSG00000153310.19	FAM49B	chr8	-	129839593	130017129	10.904055	13.472608	30.406082
ENSG00000153317.14	ASAP1	chr8	-	130052104	130443660	11.425732	7.331466	16.546253
ENSG00000132294.14	EFR3A	chr8	+	131904088	132013642	28.708590	16.699579	37.688980
ENSG00000184156.16	KCNQ3	chr8	-	132120858	132481019	0.181164	1.089290	2.458400
ENSG00000129295.8	LRRC6	chr8	-	132571953	132675617	2.595638	2.264875	5.111554
ENSG00000165071.14	TMEM71	chr8	-	132685007	132760630	0.095939	0.268446	0.605851
ENSG00000129292.20	PHF20L1	chr8	+	132775358	132848807	6.253142	4.877533	11.008016
ENSG00000042832.11	TG	chr8	+	132866961	133134903	0.010107	0.005100	0.011509
ENSG00000155926.13	SLA	chr8	-	133036724	133103054	5.156945	9.505301	21.452341
ENSG00000104415.13	WISP1	chr8	+	133191039	133230344	15.655083	6.532928	14.744048
ENSG00000008513.14	ST3GAL1	chr8	-	133454848	133571940	4.966001	5.601402	12.641703
ENSG00000066827.15	ZFAT	chr8	-	134477788	134713038	6.112805	2.782641	6.280091
ENSG00000131773.13	KHDRBS3	chr8	+	135457457	135647610	0.263059	4.040052	9.117919
ENSG00000104419.14	NDRG1	chr8	-	133237171	133302022	77.329384	77.933289	175.886230
ENSG00000147724.11	FAM135B	chr8	-	138130023	138496822	0.030099	0.081663	0.184305
ENSG00000169427.6	KCNK9	chr8	-	139612561	139703056	0.059164	0.025955	0.058578
ENSG00000169436.16	COL22A1	chr8	-	138588235	138913993	2.614105	1.178545	2.659838
ENSG00000104472.9	CHRAC1	chr8	+	140511298	140517137	5.116194	4.848329	10.942103
ENSG00000167632.14	TRAPPC9	chr8	-	139730343	140458579	30.348928	13.910014	31.393257
ENSG00000123908.11	AGO2	chr8	-	140520156	140635619	5.274382	2.157748	4.869781
ENSG00000105339.10	DENND3	chr8	+	141117278	141195808	3.232641	4.364783	9.850801
ENSG00000204882.3	GPR20	chr8	-	141356500	141367267	0.564356	0.229430	0.517797
ENSG00000022567.9	SLC45A4	chr8	-	141207166	141308305	1.091051	2.904397	6.554881
ENSG00000184489.11	PTP4A3	chr8	+	141391993	141432454	18.123367	8.818947	19.903322
ENSG00000169398.19	PTK2	chr8	-	140657900	141002110	1.736774	30.627762	69.123238
ENSG00000181790.10	ADGRB1	chr8	+	142449430	142545009	0.069540	0.028270	0.063803
ENSG00000171045.14	TSNARE1	chr8	-	142212080	142403240	4.467889	5.828770	13.154845
ENSG00000198576.3	ARC	chr8	-	142611044	142614472	19.150610	7.785386	17.570694
ENSG00000167653.4	PSCA	chr8	+	142680456	142682724	0.823009	0.514682	1.161577
ENSG00000160886.13	LY6K	chr8	+	142700111	142705127	0.114859	0.069819	0.157572
ENSG00000234616.8	JRK	chr8	-	142657460	142669994	0.762118	0.538653	1.215675
ENSG00000130193.7	THEM6	chr8	+	142727203	142736927	55.408150	22.525328	50.837006
ENSG00000284505.1	LYNX1	chr8	-	142764334	142778224	0.708463	0.294029	0.663589
ENSG00000283992.1	SLURP2	chr8	-	142764338	142769844	0.000000	0.000000	0.000000
ENSG00000180155.19	LYNX1	chr8	-	142771197	142777810	8.353985	3.716726	8.388213
ENSG00000176956.12	LY6H	chr8	-	143157914	143160711	5.173213	2.433690	5.492550
ENSG00000277494.1	GPIHBP1	chr8	+	143213193	143217170	4.917178	1.999003	4.511513
ENSG00000181638.17	ZFP41	chr8	+	143246821	143262705	4.183749	2.328066	5.254169
ENSG00000264668.1	AC138696.1	chr8	+	143247110	143276403	0.000000	0.000000	0.000000
ENSG00000250571.6	GLI4	chr8	+	143267437	143276931	5.757538	4.193580	9.464416
ENSG00000185730.7	ZNF696	chr8	+	143289676	143298061	0.436273	1.046649	2.362163
ENSG00000184428.12	TOP1MT	chr8	-	143304384	143359977	2.723184	12.165271	27.455578
ENSG00000158106.13	RHPN1	chr8	+	143368887	143384220	21.817402	8.869528	20.017477
ENSG00000014164.6	ZC3H3	chr8	-	143437655	143541453	2.618493	8.609859	19.431433
ENSG00000160932.10	LY6E	chr8	+	143017982	143023832	146.695389	206.470154	465.978760
ENSG00000104518.10	GSDMD	chr8	+	143553207	143563062	33.001892	27.945705	63.070152
ENSG00000204839.8	MROH6	chr8	-	143566187	143572971	2.926296	2.265652	5.113308
ENSG00000147813.15	NAPRT	chr8	-	143574785	143578613	61.486057	31.586008	71.285889
ENSG00000104524.13	PYCR3	chr8	-	143603913	143609773	19.902424	9.145194	20.639622
ENSG00000183309.11	ZNF623	chr8	+	143636013	143656418	2.358985	5.499724	12.412228
ENSG00000104522.15	TSTA3	chr8	-	143612618	143618048	90.393066	62.889603	141.934387
ENSG00000255181.3	CCDC166	chr8	-	143706694	143708109	0.000000	0.000000	0.000000
ENSG00000181085.14	MAPK15	chr8	+	143716259	143722458	0.000000	0.000000	0.000000
ENSG00000181135.15	ZNF707	chr8	+	143684453	143695385	3.445015	5.548130	12.521474
ENSG00000180921.6	FAM83H	chr8	-	143723933	143733801	67.344894	27.378029	61.788979
ENSG00000203499.11	IQANK1	chr8	+	143734140	143790644	5.573775	3.562229	8.039531
ENSG00000104529.17	EEF1D	chr8	-	143579697	143599541	45.570217	205.086212	462.855347
ENSG00000179886.5	TIGD5	chr8	+	143597835	143603224	6.744341	2.741808	6.187936
ENSG00000180900.18	SCRIB	chr8	-	143790920	143815379	38.789268	20.825096	46.999783
ENSG00000185189.17	NRBP2	chr8	-	143833721	143840974	13.018658	5.948983	13.426151
ENSG00000179950.13	PUF60	chr8	-	143816344	143829859	94.115929	57.733631	130.297974
ENSG00000261150.2	EPPK1	chr8	-	143857324	143878464	5.215434	2.181672	4.923777
ENSG00000178209.14	PLEC	chr8	-	143915147	143976734	49.491810	51.896149	117.123474
ENSG00000178814.16	OPLAH	chr8	-	144051266	144063965	12.831738	5.560778	12.550019
ENSG00000178685.13	PARP10	chr8	-	143977153	144012772	11.777306	13.065728	29.487804
ENSG00000178719.16	GRINA	chr8	+	143990058	143993415	133.762054	100.960052	227.854904
ENSG00000186583.11	SPATC1	chr8	+	144012414	144047085	0.000000	0.000000	0.000000
ENSG00000178896.8	EXOSC4	chr8	+	144078626	144080647	44.090553	30.545362	68.937271
ENSG00000197858.10	GPAA1	chr8	+	144082610	144086216	131.341125	61.423027	138.624512
ENSG00000179091.4	CYC1	chr8	+	144095027	144097525	135.002441	54.883160	123.864815
ENSG00000179698.13	WDR97	chr8	+	144107726	144118315	0.000000	0.000000	0.000000
ENSG00000235173.6	HGH1	chr8	+	144137769	144140843	18.719084	7.609955	17.174768
ENSG00000179526.16	SHARPIN	chr8	-	144098633	144104190	65.029167	27.860588	62.878052
ENSG00000179632.9	MAF1	chr8	+	144104499	144107611	52.372578	35.099716	79.215912
ENSG00000179832.17	MROH1	chr8	+	144148036	144261940	6.352696	10.753537	24.269463
ENSG00000261236.7	BOP1	chr8	-	144262102	144291370	38.718414	15.740375	35.524166
ENSG00000260428.2	SCX	chr8	+	144266560	144268481	1.249249	0.507863	1.146187
ENSG00000185122.10	HSF1	chr8	+	144291591	144314722	10.181289	35.872108	80.959106
ENSG00000185000.11	DGAT1	chr8	-	144314584	144326910	22.765022	9.419888	21.259575
ENSG00000261587.2	TMEM249	chr8	-	144353228	144354914	1.787692	0.726759	1.640208
ENSG00000185803.8	SLC52A2	chr8	+	144354135	144361272	62.282700	31.361195	70.778511
ENSG00000182325.10	FBXL6	chr8	-	144355431	144358512	23.628288	9.863089	22.259825
ENSG00000147804.9	SLC39A4	chr8	-	144412414	144416895	11.905781	5.468041	12.340722
ENSG00000173137.11	ADCK5	chr8	+	144374052	144393236	9.222779	3.749379	8.461905
ENSG00000071894.16	CPSF1	chr8	-	144393229	144409349	48.365589	20.701223	46.720211
ENSG00000160949.16	TONSL	chr8	-	144428808	144444444	3.866989	1.596509	3.603131
ENSG00000160948.13	VPS28	chr8	-	144423601	144428563	134.120285	85.746475	193.519653
ENSG00000187954.12	CYHR1	chr8	-	144449582	144465677	23.127874	23.941576	54.033310
ENSG00000167702.11	KIFC2	chr8	+	144466043	144474202	8.132200	3.306021	7.461298
ENSG00000160973.7	FOXH1	chr8	-	144473412	144476335	0.638601	0.259613	0.585917
ENSG00000167701.13	GPT	chr8	+	144502973	144507174	5.987261	2.635495	5.948002
ENSG00000160972.9	PPP1R16A	chr8	+	144490030	144502121	39.972916	18.805147	42.440994
ENSG00000167700.8	MFSD3	chr8	+	144509074	144511213	61.818146	25.131216	56.718182
ENSG00000160957.12	RECQL4	chr8	-	144511288	144517845	2.856911	1.164414	2.627945
ENSG00000198169.8	ZNF251	chr8	-	144721129	144755605	6.878953	3.027589	6.832910
ENSG00000196378.11	ZNF34	chr8	-	144773114	144787345	3.398690	1.664873	3.757422
ENSG00000160959.7	LRRC14	chr8	+	144517992	144525178	11.680708	8.958246	20.217705
ENSG00000254402.6	LRRC24	chr8	-	144522377	144527032	5.049171	2.069010	4.669510
ENSG00000213563.6	C8orf82	chr8	-	144525733	144529132	3.826615	2.370998	5.351063
ENSG00000147799.11	ARHGAP39	chr8	-	144529179	144605816	8.100835	3.375725	7.618612
ENSG00000197363.9	ZNF517	chr8	+	144798876	144811169	1.837065	1.346918	3.039834
ENSG00000147789.15	ZNF7	chr8	+	144827464	144847509	1.886512	3.747561	8.457803
ENSG00000170619.9	COMMD5	chr8	-	144850166	144853736	23.871109	16.090103	36.313457
ENSG00000196150.13	ZNF250	chr8	-	144876951	144902168	2.480757	1.990176	4.491591
ENSG00000170631.14	ZNF16	chr8	-	144930358	144950888	8.819407	4.421085	9.977868
ENSG00000182307.12	C8orf33	chr8	+	145052378	145056030	38.493088	15.648772	35.317429
ENSG00000170122.5	FOXD4	chr9	-	116231	118204	0.248522	0.101033	0.228019
ENSG00000181404.15	WASHC1	chr9	-	14521	29739	5.996823	2.437916	5.502088
ENSG00000172785.18	CBWD1	chr9	-	121038	179147	8.077509	15.724195	35.487656
ENSG00000183784.6	C9orf66	chr9	-	212824	215741	0.889673	0.361683	0.816275
ENSG00000107099.15	DOCK8	chr9	+	214865	465259	0.829912	3.594478	8.112311
ENSG00000064218.4	DMRT3	chr9	+	976964	991731	0.129451	0.057544	0.129870
ENSG00000173253.15	DMRT2	chr9	+	1049858	1057552	0.000000	0.000000	0.000000
ENSG00000107104.18	KANK1	chr9	+	470291	746106	0.456723	6.604540	14.905666
ENSG00000161016.17	RPL8	chr8	-	144789769	144792587	2284.922852	1182.058838	2667.767090
ENSG00000147852.15	VLDLR	chr9	+	2621834	2660053	3.094531	3.178189	7.172797
ENSG00000080608.9	PUM3	chr9	-	2804164	2844241	19.423529	7.896336	17.821096
ENSG00000080503.22	SMARCA2	chr9	+	1980290	2193624	11.659220	29.456528	66.479897
ENSG00000080298.15	RFX3	chr9	-	3218297	3526004	1.272765	2.039188	4.602207
ENSG00000107249.21	GLIS3	chr9	-	3824127	4299916	1.317901	1.207763	2.725778
ENSG00000106688.11	SLC1A1	chr9	+	4490444	4587469	15.593229	6.339187	14.306796
ENSG00000106686.16	SPATA6L	chr9	-	4600520	4666666	0.977186	0.532872	1.202628
ENSG00000205808.5	PLPP6	chr9	+	4662315	4665258	11.146060	4.531259	10.226516
ENSG00000106993.11	CDC37L1	chr9	+	4679559	4708398	11.800385	4.975347	11.228770
ENSG00000147853.16	AK3	chr9	-	4709559	4742043	19.305037	12.966780	29.264490
ENSG00000120158.11	RCL1	chr9	+	4792869	4861075	5.816353	7.832529	17.677092
ENSG00000107014.8	RLN2	chr9	-	5299868	5304969	5.968160	2.756398	6.220865
ENSG00000107018.7	RLN1	chr9	-	5334969	5339873	1.049638	0.426714	0.963043
ENSG00000096968.13	JAK2	chr9	+	4984390	5128183	14.443645	7.905124	17.840931
ENSG00000107020.9	PLGRKT	chr9	-	5357973	5437878	49.277355	20.032949	45.211998
ENSG00000120217.13	CD274	chr9	+	5450503	5470566	0.957395	0.393593	0.888294
ENSG00000197646.7	PDCD1LG2	chr9	+	5510570	5571254	2.911205	1.183506	2.671032
ENSG00000107036.11	RIC1	chr9	+	5629025	5776557	11.689173	5.281992	11.920833
ENSG00000099219.13	ERMP1	chr9	-	5784573	5833117	71.106216	28.907135	65.239990
ENSG00000120215.9	MLANA	chr9	+	5890802	5910606	0.000000	0.000000	0.000000
ENSG00000183354.11	KIAA2026	chr9	-	5919008	6007901	8.064699	3.441502	7.767064
ENSG00000137033.11	IL33	chr9	+	6215786	6257983	0.871530	0.536039	1.209777
ENSG00000137040.9	RANBP6	chr9	-	6011043	6015625	11.270792	5.335667	12.041970
ENSG00000178445.9	GLDC	chr9	-	6532464	6645783	0.284024	0.291752	0.658450
ENSG00000147854.16	UHRF2	chr9	+	6413323	6507054	10.556493	4.720489	10.653584
ENSG00000107077.18	KDM4C	chr9	+	6720863	7175648	0.456733	4.580266	10.337120
ENSG00000137038.7	DMAC1	chr9	-	7796490	7800067	23.549545	9.573704	21.606720
ENSG00000107165.12	TYRP1	chr9	+	12685439	12710290	0.000000	0.000000	0.000000
ENSG00000153707.16	PTPRD	chr9	-	8314246	10612723	0.108454	0.813838	1.836736
ENSG00000153714.5	LURAP1L	chr9	+	12775021	12822131	22.161438	9.009391	20.333130
ENSG00000107186.16	MPDZ	chr9	-	13105704	13279590	8.514084	4.231076	9.549039
ENSG00000147862.15	NFIB	chr9	-	14081843	14398983	13.255553	12.902427	29.119251
ENSG00000164946.19	FREM1	chr9	-	14734666	14910995	0.038727	0.016264	0.036706
ENSG00000175893.11	ZDHHC21	chr9	-	14611071	14693471	3.737118	1.519268	3.428808
ENSG00000155158.20	TTC39B	chr9	-	15163622	15307360	0.710738	0.820127	1.850930
ENSG00000164975.15	SNAPC3	chr9	+	15422704	15465832	6.642844	3.273729	7.388419
ENSG00000164985.14	PSIP1	chr9	-	15464066	15511019	22.260763	20.352545	45.933292
ENSG00000164989.16	CCDC171	chr9	+	15553086	15974039	0.819688	0.618546	1.395986
ENSG00000173068.17	BNC2	chr9	-	16409503	16870843	1.200810	0.931476	2.102232
ENSG00000107295.9	SH3GL2	chr9	+	17579123	17797129	0.036164	0.014702	0.033180
ENSG00000044459.14	CNTLN	chr9	+	17134982	17503923	2.335716	1.698779	3.833943
ENSG00000178031.16	ADAMTSL1	chr9	+	17906563	18910950	1.093479	3.581833	8.083775
ENSG00000147874.10	HAUS6	chr9	-	19053143	19103119	3.131997	1.556721	3.513335
ENSG00000155875.13	SAXO1	chr9	-	18927658	19049354	0.000000	0.000000	0.000000
